日期,产品名,品类,单价,销量,天气,是否周末,门店
2025-12-09,霸气芝士葡萄,果茶,24,6,雪,否,望京店
2025-12-09,美式咖啡,咖啡,15,9,雪,否,望京店
2025-12-09,拿铁,咖啡,18,7,雪,否,望京店
2025-12-09,生椰拿铁,咖啡,22,8,雪,否,望京店
2025-12-09,摩卡,咖啡,20,12,雪,否,望京店
2025-12-09,薯条,小吃,10,5,雪,否,望京店
2025-12-09,鸡米花,小吃,12,7,雪,否,望京店
2025-12-09,华夫饼,小吃,15,5,雪,否,望京店
2025-12-09,吐司,小吃,8,3,雪,否,望京店
2025-12-09,经典奶茶,奶茶,12,25,雪,否,中关村店
2025-12-09,珍珠奶茶,奶茶,15,11,雪,否,中关村店
2025-12-09,芋泥奶茶,奶茶,18,25,雪,否,中关村店
2025-12-09,黑糖鹿丸奶茶,奶茶,20,16,雪,否,中关村店
2025-12-09,椰椰奶茶,奶茶,19,15,雪,否,中关村店
2025-12-09,柠檬绿茶,果茶,10,7,雪,否,中关村店
2025-12-09,满杯西柚,果茶,16,7,雪,否,中关村店
2025-12-09,杨枝甘露,果茶,22,7,雪,否,中关村店
2025-12-09,百香果绿茶,果茶,13,4,雪,否,中关村店
2025-12-09,霸气芝士葡萄,果茶,24,8,雪,否,中关村店
2025-12-09,美式咖啡,咖啡,15,5,雪,否,中关村店
2025-12-09,拿铁,咖啡,18,7,雪,否,中关村店
2025-12-09,生椰拿铁,咖啡,22,10,雪,否,中关村店
2025-12-09,摩卡,咖啡,20,11,雪,否,中关村店
2025-12-09,薯条,小吃,10,6,雪,否,中关村店
2025-12-09,鸡米花,小吃,12,3,雪,否,中关村店
2025-12-09,华夫饼,小吃,15,8,雪,否,中关村店
2025-12-09,吐司,小吃,8,4,雪,否,中关村店
2025-12-10,经典奶茶,奶茶,12,16,阴,否,望京店
2025-12-10,珍珠奶茶,奶茶,15,35,阴,否,望京店
2025-12-10,芋泥奶茶,奶茶,18,37,阴,否,望京店
2025-12-10,黑糖鹿丸奶茶,奶茶,20,19,阴,否,望京店
2025-12-10,椰椰奶茶,奶茶,19,28,阴,否,望京店
2025-12-10,柠檬绿茶,果茶,10,5,阴,否,望京店
2025-12-10,满杯西柚,果茶,16,10,阴,否,望京店
2025-12-10,杨枝甘露,果茶,22,6,阴,否,望京店
2025-12-10,百香果绿茶,果茶,13,6,阴,否,望京店
2025-12-10,霸气芝士葡萄,果茶,24,11,阴,否,望京店
2025-12-10,美式咖啡,咖啡,15,16,阴,否,望京店
2025-12-10,拿铁,咖啡,18,10,阴,否,望京店
2025-12-10,生椰拿铁,咖啡,22,18,阴,否,望京店
2025-12-10,摩卡,咖啡,20,14,阴,否,望京店
2025-12-10,薯条,小吃,10,5,阴,否,望京店
2025-12-10,鸡米花,小吃,12,7,阴,否,望京店
2025-12-10,华夫饼,小吃,15,12,阴,否,望京店
2025-12-10,吐司,小吃,8,14,阴,否,望京店
2025-12-10,经典奶茶,奶茶,12,33,阴,否,中关村店
2025-12-10,珍珠奶茶,奶茶,15,37,阴,否,中关村店
2025-12-10,芋泥奶茶,奶茶,18,43,阴,否,中关村店
2025-12-10,黑糖鹿丸奶茶,奶茶,20,39,阴,否,中关村店
2025-12-10,椰椰奶茶,奶茶,19,17,阴,否,中关村店
2025-12-10,柠檬绿茶,果茶,10,7,阴,否,中关村店
2025-12-10,满杯西柚,果茶,16,9,阴,否,中关村店
2025-12-10,杨枝甘露,果茶,22,11,阴,否,中关村店
2025-12-10,百香果绿茶,果茶,13,4,阴,否,中关村店
2025-12-10,霸气芝士葡萄,果茶,24,14,阴,否,中关村店
2025-12-10,美式咖啡,咖啡,15,6,阴,否,中关村店
2025-12-10,拿铁,咖啡,18,17,阴,否,中关村店
2025-12-10,生椰拿铁,咖啡,22,15,阴,否,中关村店
2025-12-10,摩卡,咖啡,20,9,阴,否,中关村店
2025-12-10,薯条,小吃,10,10,阴,否,中关村店
2025-12-10,鸡米花,小吃,12,9,阴,否,中关村店
2025-12-10,华夫饼,小吃,15,14,阴,否,中关村店
2025-12-10,吐司,小吃,8,3,阴,否,中关村店
2025-12-11,经典奶茶,奶茶,12,19,雪,否,望京店
2025-12-11,珍珠奶茶,奶茶,15,15,雪,否,望京店
2025-12-11,芋泥奶茶,奶茶,18,18,雪,否,望京店
2025-12-11,黑糖鹿丸奶茶,奶茶,20,11,雪,否,望京店
2025-12-11,椰椰奶茶,奶茶,19,18,雪,否,望京店
2025-12-11,满杯西柚,果茶,16,7,雪,否,望京店
2025-12-11,杨枝甘露,果茶,22,5,雪,否,望京店
2025-12-11,百香果绿茶,果茶,13,2,雪,否,望京店
2025-12-11,霸气芝士葡萄,果茶,24,4,雪,否,望京店
2025-12-11,美式咖啡,咖啡,15,3,雪,否,望京店
2025-12-11,拿铁,咖啡,18,7,雪,否,望京店
2025-12-11,生椰拿铁,咖啡,22,12,雪,否,望京店
2025-12-11,摩卡,咖啡,20,6,雪,否,望京店
2025-12-11,薯条,小吃,10,9,雪,否,望京店
2025-12-11,鸡米花,小吃,12,1,雪,否,望京店
2025-12-11,华夫饼,小吃,15,5,雪,否,望京店
2025-12-11,吐司,小吃,8,2,雪,否,望京店
2025-12-11,经典奶茶,奶茶,12,16,雪,否,中关村店
2025-12-11,珍珠奶茶,奶茶,15,24,雪,否,中关村店
2025-12-11,芋泥奶茶,奶茶,18,12,雪,否,中关村店
2025-12-11,黑糖鹿丸奶茶,奶茶,20,15,雪,否,中关村店
2025-12-11,椰椰奶茶,奶茶,19,8,雪,否,中关村店
2025-12-11,柠檬绿茶,果茶,10,6,雪,否,中关村店
2025-12-11,满杯西柚,果茶,16,1,雪,否,中关村店
2025-12-11,杨枝甘露,果茶,22,7,雪,否,中关村店
2025-12-11,百香果绿茶,果茶,13,6,雪,否,中关村店
2025-12-11,霸气芝士葡萄,果茶,24,7,雪,否,中关村店
2025-12-11,美式咖啡,咖啡,15,2,雪,否,中关村店
2025-12-11,拿铁,咖啡,18,9,雪,否,中关村店
2025-12-11,生椰拿铁,咖啡,22,5,雪,否,中关村店
2025-12-11,摩卡,咖啡,20,8,雪,否,中关村店
2025-12-11,薯条,小吃,10,7,雪,否,中关村店
2025-12-11,鸡米花,小吃,12,9,雪,否,中关村店
2025-12-11,华夫饼,小吃,15,6,雪,否,中关村店
2025-12-11,吐司,小吃,8,2,雪,否,中关村店
2025-12-12,经典奶茶,奶茶,12,32,晴,否,望京店
2025-12-12,珍珠奶茶,奶茶,15,30,晴,否,望京店
2025-12-12,芋泥奶茶,奶茶,18,45,晴,否,望京店
2025-12-12,黑糖鹿丸奶茶,奶茶,20,37,晴,否,望京店
2025-12-12,椰椰奶茶,奶茶,19,28,晴,否,望京店
2025-12-12,柠檬绿茶,果茶,10,7,晴,否,望京店
2025-12-12,满杯西柚,果茶,16,11,晴,否,望京店
2025-12-12,杨枝甘露,果茶,22,14,晴,否,望京店
2025-12-12,百香果绿茶,果茶,13,7,晴,否,望京店
2025-12-12,霸气芝士葡萄,果茶,24,14,晴,否,望京店
2025-12-12,美式咖啡,咖啡,15,14,晴,否,望京店
2025-12-12,拿铁,咖啡,18,27,晴,否,望京店
2025-12-12,生椰拿铁,咖啡,22,19,晴,否,望京店
2025-12-12,摩卡,咖啡,20,24,晴,否,望京店
2025-12-12,薯条,小吃,10,4,晴,否,望京店
2025-12-12,鸡米花,小吃,12,15,晴,否,望京店
2025-12-12,华夫饼,小吃,15,8,晴,否,望京店
2025-12-12,吐司,小吃,8,13,晴,否,望京店
2025-12-12,经典奶茶,奶茶,12,35,晴,否,中关村店
2025-12-12,珍珠奶茶,奶茶,15,48,晴,否,中关村店
2025-12-12,芋泥奶茶,奶茶,18,29,晴,否,中关村店
2025-12-12,黑糖鹿丸奶茶,奶茶,20,34,晴,否,中关村店
2025-12-12,椰椰奶茶,奶茶,19,41,晴,否,中关村店
2025-12-12,柠檬绿茶,果茶,10,7,晴,否,中关村店
2025-12-12,满杯西柚,果茶,16,18,晴,否,中关村店
2025-12-12,杨枝甘露,果茶,22,8,晴,否,中关村店
2025-12-12,百香果绿茶,果茶,13,9,晴,否,中关村店
2025-12-12,霸气芝士葡萄,果茶,24,7,晴,否,中关村店
2025-12-12,美式咖啡,咖啡,15,11,晴,否,中关村店
2025-12-12,拿铁,咖啡,18,22,晴,否,中关村店
2025-12-12,生椰拿铁,咖啡,22,11,晴,否,中关村店
2025-12-12,摩卡,咖啡,20,11,晴,否,中关村店
2025-12-12,薯条,小吃,10,13,晴,否,中关村店
2025-12-12,鸡米花,小吃,12,11,晴,否,中关村店
2025-12-12,华夫饼,小吃,15,13,晴,否,中关村店
2025-12-12,吐司,小吃,8,11,晴,否,中关村店
2025-12-13,经典奶茶,奶茶,12,32,阴,是,望京店
2025-12-13,珍珠奶茶,奶茶,15,48,阴,是,望京店
2025-12-13,芋泥奶茶,奶茶,18,23,阴,是,望京店
2025-12-13,黑糖鹿丸奶茶,奶茶,20,49,阴,是,望京店
2025-12-13,椰椰奶茶,奶茶,19,42,阴,是,望京店
2025-12-13,柠檬绿茶,果茶,10,6,阴,是,望京店
2025-12-13,满杯西柚,果茶,16,14,阴,是,望京店
2025-12-13,杨枝甘露,果茶,22,11,阴,是,望京店
2025-12-13,百香果绿茶,果茶,13,18,阴,是,望京店
2025-12-13,霸气芝士葡萄,果茶,24,7,阴,是,望京店
2025-12-13,美式咖啡,咖啡,15,31,阴,是,望京店
2025-12-13,拿铁,咖啡,18,23,阴,是,望京店
2025-12-13,生椰拿铁,咖啡,22,27,阴,是,望京店
2025-12-13,摩卡,咖啡,20,22,阴,是,望京店
2025-12-13,薯条,小吃,10,14,阴,是,望京店
2025-12-13,鸡米花,小吃,12,8,阴,是,望京店
2025-12-13,华夫饼,小吃,15,14,阴,是,望京店
2025-12-13,吐司,小吃,8,13,阴,是,望京店
2025-12-13,经典奶茶,奶茶,12,43,阴,是,中关村店
2025-12-13,珍珠奶茶,奶茶,15,23,阴,是,中关村店
2025-12-13,芋泥奶茶,奶茶,18,48,阴,是,中关村店
2025-12-13,黑糖鹿丸奶茶,奶茶,20,45,阴,是,中关村店
2025-12-13,椰椰奶茶,奶茶,19,37,阴,是,中关村店
2025-12-13,柠檬绿茶,果茶,10,17,阴,是,中关村店
2025-12-13,满杯西柚,果茶,16,5,阴,是,中关村店
2025-12-13,杨枝甘露,果茶,22,16,阴,是,中关村店
2025-12-13,百香果绿茶,果茶,13,14,阴,是,中关村店
2025-12-13,霸气芝士葡萄,果茶,24,16,阴,是,中关村店
2025-12-13,美式咖啡,咖啡,15,26,阴,是,中关村店
2025-12-13,拿铁,咖啡,18,11,阴,是,中关村店
2025-12-13,生椰拿铁,咖啡,22,24,阴,是,中关村店
2025-12-13,摩卡,咖啡,20,25,阴,是,中关村店
2025-12-13,薯条,小吃,10,6,阴,是,中关村店
2025-12-13,鸡米花,小吃,12,11,阴,是,中关村店
2025-12-13,华夫饼,小吃,15,12,阴,是,中关村店
2025-12-13,吐司,小吃,8,11,阴,是,中关村店
2025-12-14,经典奶茶,奶茶,12,30,阴,是,望京店
2025-12-14,珍珠奶茶,奶茶,15,34,阴,是,望京店
2025-12-14,芋泥奶茶,奶茶,18,38,阴,是,望京店
2025-12-14,黑糖鹿丸奶茶,奶茶,20,33,阴,是,望京店
2025-12-14,椰椰奶茶,奶茶,19,36,阴,是,望京店
2025-12-14,柠檬绿茶,果茶,10,10,阴,是,望京店
2025-12-14,满杯西柚,果茶,16,11,阴,是,望京店
2025-12-14,杨枝甘露,果茶,22,23,阴,是,望京店
2025-12-14,百香果绿茶,果茶,13,12,阴,是,望京店
2025-12-14,霸气芝士葡萄,果茶,24,17,阴,是,望京店
2025-12-14,美式咖啡,咖啡,15,15,阴,是,望京店
2025-12-14,拿铁,咖啡,18,23,阴,是,望京店
2025-12-14,生椰拿铁,咖啡,22,27,阴,是,望京店
2025-12-14,摩卡,咖啡,20,26,阴,是,望京店
2025-12-14,薯条,小吃,10,17,阴,是,望京店
2025-12-14,鸡米花,小吃,12,17,阴,是,望京店
2025-12-14,华夫饼,小吃,15,17,阴,是,望京店
2025-12-14,吐司,小吃,8,12,阴,是,望京店
2025-12-14,经典奶茶,奶茶,12,28,阴,是,中关村店
2025-12-14,珍珠奶茶,奶茶,15,28,阴,是,中关村店
2025-12-14,芋泥奶茶,奶茶,18,29,阴,是,中关村店
2025-12-14,黑糖鹿丸奶茶,奶茶,20,38,阴,是,中关村店
2025-12-14,椰椰奶茶,奶茶,19,46,阴,是,中关村店
2025-12-14,柠檬绿茶,果茶,10,17,阴,是,中关村店
2025-12-14,满杯西柚,果茶,16,7,阴,是,中关村店
2025-12-14,杨枝甘露,果茶,22,20,阴,是,中关村店
2025-12-14,百香果绿茶,果茶,13,16,阴,是,中关村店
2025-12-14,霸气芝士葡萄,果茶,24,13,阴,是,中关村店
2025-12-14,美式咖啡,咖啡,15,16,阴,是,中关村店
2025-12-14,拿铁,咖啡,18,13,阴,是,中关村店
2025-12-14,生椰拿铁,咖啡,22,16,阴,是,中关村店
2025-12-14,摩卡,咖啡,20,25,阴,是,中关村店
2025-12-14,薯条,小吃,10,7,阴,是,中关村店
2025-12-14,鸡米花,小吃,12,20,阴,是,中关村店
2025-12-14,华夫饼,小吃,15,10,阴,是,中关村店
2025-12-14,吐司,小吃,8,16,阴,是,中关村店
2025-12-15,经典奶茶,奶茶,12,26,晴,否,望京店
2025-12-15,珍珠奶茶,奶茶,15,28,晴,否,望京店
2025-12-15,芋泥奶茶,奶茶,18,36,晴,否,望京店
2025-12-15,黑糖鹿丸奶茶,奶茶,20,35,晴,否,望京店
2025-12-15,椰椰奶茶,奶茶,19,47,晴,否,望京店
2025-12-15,柠檬绿茶,果茶,10,12,晴,否,望京店
2025-12-15,满杯西柚,果茶,16,11,晴,否,望京店
2025-12-15,杨枝甘露,果茶,22,16,晴,否,望京店
2025-12-15,百香果绿茶,果茶,13,13,晴,否,望京店
2025-12-15,霸气芝士葡萄,果茶,24,11,晴,否,望京店
2025-12-15,美式咖啡,咖啡,15,10,晴,否,望京店
2025-12-15,拿铁,咖啡,18,19,晴,否,望京店
2025-12-15,生椰拿铁,咖啡,22,22,晴,否,望京店
2025-12-15,摩卡,咖啡,20,11,晴,否,望京店
2025-12-15,薯条,小吃,10,5,晴,否,望京店
2025-12-15,鸡米花,小吃,12,18,晴,否,望京店
2025-12-15,华夫饼,小吃,15,8,晴,否,望京店
2025-12-15,吐司,小吃,8,15,晴,否,望京店
2025-12-15,经典奶茶,奶茶,12,17,晴,否,中关村店
2025-12-15,珍珠奶茶,奶茶,15,30,晴,否,中关村店
2025-12-15,芋泥奶茶,奶茶,18,43,晴,否,中关村店
2025-12-15,黑糖鹿丸奶茶,奶茶,20,37,晴,否,中关村店
2025-12-15,椰椰奶茶,奶茶,19,34,晴,否,中关村店
2025-12-15,柠檬绿茶,果茶,10,17,晴,否,中关村店
2025-12-15,满杯西柚,果茶,16,13,晴,否,中关村店
2025-12-15,杨枝甘露,果茶,22,5,晴,否,中关村店
2025-12-15,百香果绿茶,果茶,13,12,晴,否,中关村店
2025-12-15,霸气芝士葡萄,果茶,24,8,晴,否,中关村店
2025-12-15,美式咖啡,咖啡,15,26,晴,否,中关村店
2025-12-15,拿铁,咖啡,18,18,晴,否,中关村店
2025-12-15,生椰拿铁,咖啡,22,17,晴,否,中关村店
2025-12-15,摩卡,咖啡,20,19,晴,否,中关村店
2025-12-15,薯条,小吃,10,13,晴,否,中关村店
2025-12-15,鸡米花,小吃,12,12,晴,否,中关村店
2025-12-15,华夫饼,小吃,15,9,晴,否,中关村店
2025-12-15,吐司,小吃,8,7,晴,否,中关村店
2025-12-16,经典奶茶,奶茶,12,37,阴,否,望京店
2025-12-16,珍珠奶茶,奶茶,15,18,阴,否,望京店
2025-12-16,芋泥奶茶,奶茶,18,17,阴,否,望京店
2025-12-16,黑糖鹿丸奶茶,奶茶,20,39,阴,否,望京店
2025-12-16,椰椰奶茶,奶茶,19,27,阴,否,望京店
2025-12-16,柠檬绿茶,果茶,10,13,阴,否,望京店
2025-12-16,满杯西柚,果茶,16,5,阴,否,望京店
2025-12-16,杨枝甘露,果茶,22,6,阴,否,望京店
2025-12-16,百香果绿茶,果茶,13,9,阴,否,望京店
2025-12-16,霸气芝士葡萄,果茶,24,14,阴,否,望京店
2025-12-16,美式咖啡,咖啡,15,10,阴,否,望京店
2025-12-16,拿铁,咖啡,18,20,阴,否,望京店
2025-12-16,生椰拿铁,咖啡,22,12,阴,否,望京店
2025-12-16,摩卡,咖啡,20,14,阴,否,望京店
2025-12-16,薯条,小吃,10,13,阴,否,望京店
2025-12-16,鸡米花,小吃,12,5,阴,否,望京店
2025-12-16,华夫饼,小吃,15,6,阴,否,望京店
2025-12-16,吐司,小吃,8,7,阴,否,望京店
2025-12-16,经典奶茶,奶茶,12,29,阴,否,中关村店
2025-12-16,珍珠奶茶,奶茶,15,32,阴,否,中关村店
2025-12-16,芋泥奶茶,奶茶,18,29,阴,否,中关村店
2025-12-16,黑糖鹿丸奶茶,奶茶,20,19,阴,否,中关村店
2025-12-16,椰椰奶茶,奶茶,19,19,阴,否,中关村店
2025-12-16,柠檬绿茶,果茶,10,6,阴,否,中关村店
2025-12-16,满杯西柚,果茶,16,9,阴,否,中关村店
2025-12-16,杨枝甘露,果茶,22,5,阴,否,中关村店
2025-12-16,百香果绿茶,果茶,13,11,阴,否,中关村店
2025-12-16,霸气芝士葡萄,果茶,24,9,阴,否,中关村店
2025-12-16,美式咖啡,咖啡,15,11,阴,否,中关村店
2025-12-16,拿铁,咖啡,18,15,阴,否,中关村店
2025-12-16,生椰拿铁,咖啡,22,10,阴,否,中关村店
2025-12-16,摩卡,咖啡,20,17,阴,否,中关村店
2025-12-16,薯条,小吃,10,10,阴,否,中关村店
2025-12-16,鸡米花,小吃,12,12,阴,否,中关村店
2025-12-16,华夫饼,小吃,15,7,阴,否,中关村店
2025-12-16,吐司,小吃,8,4,阴,否,中关村店
2025-12-17,经典奶茶,奶茶,12,24,阴,否,望京店
2025-12-17,珍珠奶茶,奶茶,15,47,阴,否,望京店
2025-12-17,芋泥奶茶,奶茶,18,22,阴,否,望京店
2025-12-17,黑糖鹿丸奶茶,奶茶,20,41,阴,否,望京店
2025-12-17,椰椰奶茶,奶茶,19,19,阴,否,望京店
2025-12-17,柠檬绿茶,果茶,10,9,阴,否,望京店
2025-12-17,满杯西柚,果茶,16,9,阴,否,望京店
2025-12-17,杨枝甘露,果茶,22,10,阴,否,望京店
2025-12-17,百香果绿茶,果茶,13,11,阴,否,望京店
2025-12-17,霸气芝士葡萄,果茶,24,9,阴,否,望京店
2025-12-17,美式咖啡,咖啡,15,12,阴,否,望京店
2025-12-17,拿铁,咖啡,18,20,阴,否,望京店
2025-12-17,生椰拿铁,咖啡,22,17,阴,否,望京店
2025-12-17,摩卡,咖啡,20,13,阴,否,望京店
2025-12-17,薯条,小吃,10,13,阴,否,望京店
2025-12-17,鸡米花,小吃,12,9,阴,否,望京店
2025-12-17,华夫饼,小吃,15,3,阴,否,望京店
2025-12-17,吐司,小吃,8,13,阴,否,望京店
2025-12-17,经典奶茶,奶茶,12,27,阴,否,中关村店
2025-12-17,珍珠奶茶,奶茶,15,31,阴,否,中关村店
2025-12-17,芋泥奶茶,奶茶,18,22,阴,否,中关村店
2025-12-17,黑糖鹿丸奶茶,奶茶,20,38,阴,否,中关村店
2025-12-17,椰椰奶茶,奶茶,19,19,阴,否,中关村店
2025-12-17,柠檬绿茶,果茶,10,9,阴,否,中关村店
2025-12-17,满杯西柚,果茶,16,8,阴,否,中关村店
2025-12-17,杨枝甘露,果茶,22,5,阴,否,中关村店
2025-12-17,百香果绿茶,果茶,13,5,阴,否,中关村店
2025-12-17,霸气芝士葡萄,果茶,24,13,阴,否,中关村店
2025-12-17,美式咖啡,咖啡,15,8,阴,否,中关村店
2025-12-17,拿铁,咖啡,18,11,阴,否,中关村店
2025-12-17,生椰拿铁,咖啡,22,20,阴,否,中关村店
2025-12-17,摩卡,咖啡,20,17,阴,否,中关村店
2025-12-17,薯条,小吃,10,3,阴,否,中关村店
2025-12-17,鸡米花,小吃,12,4,阴,否,中关村店
2025-12-17,华夫饼,小吃,15,7,阴,否,中关村店
2025-12-17,吐司,小吃,8,6,阴,否,中关村店
2025-12-18,经典奶茶,奶茶,12,51,晴,否,望京店
2025-12-18,珍珠奶茶,奶茶,15,41,晴,否,望京店
2025-12-18,芋泥奶茶,奶茶,18,41,晴,否,望京店
2025-12-18,黑糖鹿丸奶茶,奶茶,20,47,晴,否,望京店
2025-12-18,椰椰奶茶,奶茶,19,45,晴,否,望京店
2025-12-18,柠檬绿茶,果茶,10,17,晴,否,望京店
2025-12-18,满杯西柚,果茶,16,5,晴,否,望京店
2025-12-18,杨枝甘露,果茶,22,12,晴,否,望京店
2025-12-18,百香果绿茶,果茶,13,16,晴,否,望京店
2025-12-18,霸气芝士葡萄,果茶,24,13,晴,否,望京店
2025-12-18,美式咖啡,咖啡,15,21,晴,否,望京店
2025-12-18,拿铁,咖啡,18,23,晴,否,望京店
2025-12-18,生椰拿铁,咖啡,22,14,晴,否,望京店
2025-12-18,摩卡,咖啡,20,21,晴,否,望京店
2025-12-18,薯条,小吃,10,16,晴,否,望京店
2025-12-18,鸡米花,小吃,12,9,晴,否,望京店
2025-12-18,华夫饼,小吃,15,7,晴,否,望京店
2025-12-18,吐司,小吃,8,12,晴,否,望京店
2025-12-18,经典奶茶,奶茶,12,45,晴,否,中关村店
2025-12-18,珍珠奶茶,奶茶,15,40,晴,否,中关村店
2025-12-18,芋泥奶茶,奶茶,18,20,晴,否,中关村店
2025-12-18,黑糖鹿丸奶茶,奶茶,20,39,晴,否,中关村店
2025-12-18,椰椰奶茶,奶茶,19,30,晴,否,中关村店
2025-12-18,柠檬绿茶,果茶,10,12,晴,否,中关村店
2025-12-18,满杯西柚,果茶,16,11,晴,否,中关村店
2025-12-18,杨枝甘露,果茶,22,9,晴,否,中关村店
2025-12-18,百香果绿茶,果茶,13,14,晴,否,中关村店
2025-12-18,霸气芝士葡萄,果茶,24,13,晴,否,中关村店
2025-12-18,美式咖啡,咖啡,15,16,晴,否,中关村店
2025-12-18,拿铁,咖啡,18,20,晴,否,中关村店
2025-12-18,生椰拿铁,咖啡,22,22,晴,否,中关村店
2025-12-18,摩卡,咖啡,20,20,晴,否,中关村店
2025-12-18,薯条,小吃,10,10,晴,否,中关村店
2025-12-18,鸡米花,小吃,12,12,晴,否,中关村店
2025-12-18,华夫饼,小吃,15,7,晴,否,中关村店
2025-12-18,吐司,小吃,8,17,晴,否,中关村店
2025-12-19,经典奶茶,奶茶,12,36,晴,否,望京店
2025-12-19,珍珠奶茶,奶茶,15,26,晴,否,望京店
2025-12-19,芋泥奶茶,奶茶,18,45,晴,否,望京店
2025-12-19,黑糖鹿丸奶茶,奶茶,20,31,晴,否,望京店
2025-12-19,椰椰奶茶,奶茶,19,31,晴,否,望京店
2025-12-19,柠檬绿茶,果茶,10,15,晴,否,望京店
2025-12-19,满杯西柚,果茶,16,13,晴,否,望京店
2025-12-19,杨枝甘露,果茶,22,9,晴,否,望京店
2025-12-19,百香果绿茶,果茶,13,10,晴,否,望京店
2025-12-19,霸气芝士葡萄,果茶,24,15,晴,否,望京店
2025-12-19,美式咖啡,咖啡,15,13,晴,否,望京店
2025-12-19,拿铁,咖啡,18,24,晴,否,望京店
2025-12-19,生椰拿铁,咖啡,22,27,晴,否,望京店
2025-12-19,摩卡,咖啡,20,16,晴,否,望京店
2025-12-19,薯条,小吃,10,15,晴,否,望京店
2025-12-19,鸡米花,小吃,12,10,晴,否,望京店
2025-12-19,华夫饼,小吃,15,12,晴,否,望京店
2025-12-19,吐司,小吃,8,12,晴,否,望京店
2025-12-19,经典奶茶,奶茶,12,35,晴,否,中关村店
2025-12-19,珍珠奶茶,奶茶,15,26,晴,否,中关村店
2025-12-19,芋泥奶茶,奶茶,18,28,晴,否,中关村店
